name,year_of_study,participation,pe_percent,finals_percent,midterms_percent,afast,level_min_max,exp_min_max,t01_exp,t02_exp,t03_exp,t04_exp,t05_exp,t06_exp,t07_exp,t08_exp,t09_exp,t10_exp,num_videos,avg_videos_completion,confessed_assignments,num_confessed_assignments,batch_1821,batch_1935,batch_2023,major_-,major_Business Analytics,major_Chemistry,major_Computational Biology,major_Data Science and Analytics,major_Faculty of Arts & Social Sci,major_Faculty of Engineering,major_Faculty of Law,major_Faculty of Science,major_Life Sciences,major_Math/Applied Math,major_NUS Business School,major_Pharmacy,major_Physics,major_Quantitative Finance,major_School of Computing,major_School of Design & Environment,major_Statistics,major_Yong Loo Lin School (Medicine)
traci_cooper,1,4.5,0.95,0.56,0.46,0,1.05,1.0587456428826563,250,275,275,275,275,275,275,275,275,,4,0.6829999999999999,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frank_burns,1,3.5,0.975,0.78,0.54,0,0.85,0.8123452684476961,225,250,250,250,250,250,275,275,275,,15,0.185,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
craig_brooks,1,5.0,1.0,0.9066666666666667,0.8,0,1.05,1.0658894677850446,225,275,275,250,250,275,275,250,250,,40,0.6990000000000001,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
julie_gibson,1,4.0,0.95,0.8066666666666668,0.72,0,1.05,1.052525588441784,275,275,275,275,225,250,275,275,275,,38,0.79,[''],0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
michelle_stephens,1,3.5,0.625,0.5266666666666666,0.64,0,0.85,0.8139464705809899,275,275,250,250,250,250,275,275,275,,34,0.38299999999999995,[''],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
heidi_mills,1,2.5,0.5,0.5866666666666667,0.43,0,0.5,0.3903053369298796,250,225,200,225,200,200,200,200,200,,11,0.237,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robert_myers,1,5.0,1.0,0.8666666666666667,0.8,0,1.3,2.4455098597100586,250,275,275,275,275,275,275,275,275,,154,0.027999999999999997,['2048_solver'],1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jessica_bryant,1,3.0,0.325,0.48,0.4,0,0.8,0.7391210631982165,250,250,225,200,200,250,250,250,200,,16,0.457,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robert_harper,3,3.5,0.0,0.0,0.1,1,0.8,0.6689760928204559,250,275,225,225,275,225,225,225,225,,58,0.013999999999999999,[''],0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ryan_brown,1,3.0,0.625,0.3466666666666666,0.2,0,0.55,0.4712892140560913,200,250,250,250,225,250,225,225,200,,7,0.249,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bryan_todd,1,1.5,0.55,0.42,0.42,0,0.5,0.37509391666358743,0,225,200,200,0,225,200,225,225,,17,0.127,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
natalie_young,1,3.0,0.675,0.6266666666666666,0.54,0,0.8,0.7421387133725011,225,225,225,225,250,225,225,250,225,,10,0.452,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joseph_fuentes,1,3.5,0.5,0.5333333333333333,0.4,0,0.8,0.636213033785365,225,250,250,225,225,250,225,250,225,,41,0.1,[''],0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
keith_scott,1,3.0,0.1,0.0,0.16,1,0.3,0.2177450147187427,250,250,250,225,250,250,225,200,200,,32,0.371,[''],0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
stephanie_martin,1,3.0,0.625,0.6,0.42,0,0.8,0.749220953577455,250,225,225,225,250,200,250,225,225,,15,0.429,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robert_snyder,1,3.0,0.775,0.8,0.62,0,0.85,0.824292699749966,250,275,275,250,250,0,250,275,275,,6,0.67,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hannah_mitchell,1,3.5,0.325,0.5066666666666666,0.4,1,0.7,0.5504255502592715,250,200,225,200,250,275,250,225,200,,19,0.5329999999999999,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brandy_sims,2,2.5,0.375,0.2333333333333333,0.28,1,0.55,0.4416053898927194,250,250,250,250,275,225,225,225,0,,22,0.115,[''],0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
barbara_nunez,1,3.0,0.525,0.41333333333333333,0.54,0,0.8,0.7545788222542462,275,275,275,0,275,275,275,250,225,,29,0.114,[''],0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
james_gordon,1,2.5,0.975,0.5666666666666667,0.6,0,0.8,0.7401064183571665,200,225,225,250,250,200,225,200,200,,20,0.37799999999999995,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matthew_lang,1,3.0,0.45,0.35333333333333333,0.3,0,0.45,0.3603751739767702,250,225,225,225,225,225,200,200,200,,15,0.018000000000000002,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
courtney_esparza,2,4.0,0.425,0.4,0.32,1,0.1,0.056701030927835086,275,275,275,275,275,275,275,200,225,,6,0.465,[''],0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
brian_jenkins,1,3.5,0.625,0.48,0.48,0,1.05,1.0426104521548485,250,275,225,275,275,275,275,225,275,,36,0.419,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jerry_martinez_md,1,3.5,0.9,0.5466666666666666,0.52,0,0.8,0.694656911650593,200,275,275,250,250,275,250,250,275,,34,0.0,['rogue_train'],1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
john_shaffer,2,4.5,0.0,0.0,0.38,0,0.6,0.5025126556553228,275,275,275,275,275,275,275,275,200,,42,0.69,['curve_manipulation'],1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
andrew_perez,1,3.0,0.65,0.5466666666666666,0.53,0,0.85,0.8034154873197107,250,275,250,225,225,225,200,250,200,,4,0.008,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
david_rodriguez,1,4.0,0.375,0.42666666666666664,0.16,1,0.3,0.19249528877064628,275,225,275,225,275,225,275,300,275,,30,0.62,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kelsey_nguyen,1,0.5,0.75,0.48666666666666664,0.44,0,0.8,0.6289460394881079,250,225,225,200,200,200,200,0,0,,17,0.493,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tim_hoffman,1,2.0,0.5,0.4666666666666666,0.44,0,0.8,0.7507605710133145,200,225,225,200,225,225,225,225,0,,30,0.441,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeffery_knight,1,3.0,0.9,0.5266666666666666,0.34,0,0.8,0.7489746147877174,200,275,250,250,225,225,225,225,225,,20,0.102,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
steven_richards,1,3.5,1.0,0.6133333333333334,0.8,0,0.95,0.9465383241572133,275,250,275,250,275,275,225,275,200,,4,0.038,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trevor_ford,1,4.5,0.25,0.36666666666666664,0.34,1,0.8,0.7144871842244638,250,275,275,275,275,275,275,275,275,,28,0.14,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
troy_brown_dds,1,4.0,0.825,0.7733333333333333,0.37,0,0.85,0.8246006232371379,275,275,275,250,250,250,275,250,225,,11,0.106,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peter_mcdowell,1,3.5,0.975,0.72,0.66,0,0.85,0.8208439566936406,250,275,250,250,225,275,250,225,225,,28,0.040999999999999995,"['rogue_train', '3_station_ippt']",2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
lauren_casey,1,2.5,0.35,0.37333333333333335,0.44,1,0.8,0.7018007365529813,250,250,275,250,250,225,0,250,225,,10,0.439,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benjamin_anderson,4,3.5,0.6,0.46,0.52,0,0.55,0.4756617275739324,275,275,275,275,250,275,275,275,275,,4,0.25,[''],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
joseph_smith,1,3.5,0.5,0.4066666666666666,0.2,0,0.8,0.7049415561221347,275,275,250,250,250,250,250,250,225,,11,0.297,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brenda_benton,1,3.0,0.1,0.2733333333333333,0.42,1,0.4,0.30113069504489526,225,275,200,200,225,200,225,200,200,,17,0.096,['rogue_train'],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
stephen_burnett,1,3.5,1.0,0.7533333333333333,0.68,0,0.8,0.7441094236904013,250,250,275,250,275,275,250,275,275,,20,0.965,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shannon_todd,1,4.0,0.525,0.43333333333333335,0.46,0,0.8,0.7018623212504156,225,250,250,250,250,250,250,250,250,,15,0.44299999999999995,['rogue_train'],1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elizabeth_leon,1,3.0,0.7,0.54,0.58,0,0.95,0.948262695685376,225,250,275,250,250,250,225,250,250,,53,0.07,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andrew_weaver,1,3.0,0.375,0.48666666666666664,0.56,1,0.8,0.6487763120619787,250,225,250,250,250,225,225,250,225,,6,0.213,[''],0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
edward_gonzales,1,3.5,0.95,0.6533333333333333,0.72,0,0.95,0.9278781608345957,225,250,225,225,275,250,225,250,250,,19,0.267,[''],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
janet_foster,1,3.0,0.55,0.5333333333333333,0.52,0,0.85,0.8215213883654189,250,225,250,250,225,225,250,225,225,,27,0.523,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
laura_roberts,1,2.5,0.45,0.6866666666666668,0.74,0,0.7,0.5486395940336745,225,225,200,225,225,225,200,200,200,,14,0.124,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
susan_short,1,3.0,0.3,0.2533333333333333,0.3,1,0.4,0.318682333813694,275,250,250,250,250,225,200,200,225,,26,0.53,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
martin_payne,1,4.0,0.775,0.78,0.78,0,0.8,0.7468807350749485,250,250,250,250,250,250,250,275,275,,42,0.122,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
melissa_keller,2,3.5,0.775,0.7666666666666667,0.54,0,0.8,0.728898003424109,275,225,225,250,275,275,225,275,225,,17,0.599,[''],0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
brandon_burgess,1,3.0,0.425,0.4733333333333334,0.54,1,0.8,0.7849400780893963,225,225,250,225,250,250,250,250,225,,22,0.335,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
christopher_montgomery,1,5.0,0.75,0.4733333333333334,0.62,0,0.8,0.7559952702952369,225,275,275,275,275,250,275,275,225,,21,0.32899999999999996,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexis_conrad,3,3.5,0.1,0.0,0.2,1,0.8,0.751807510869699,275,250,200,200,250,225,225,225,200,,13,0.035,[''],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
megan_parsons,2,2.0,0.225,0.21333333333333332,0.42,1,0.45,0.3369114042542709,250,225,250,200,0,200,200,200,225,,14,0.111,[''],0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
aaron_pope,1,2.5,0.975,0.7066666666666667,0.66,0,0.8,0.7383204621315694,250,275,250,300,200,275,275,0,200,,18,0.33799999999999997,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
laura_phillips,1,3.5,0.675,0.6,0.36,0,0.8,0.7304376208599687,250,275,250,250,225,200,275,250,275,,30,0.257,['rogue_train'],1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
michael_castro,1,3.0,0.425,0.5666666666666667,0.52,0,0.8,0.6559817216618014,250,250,250,250,250,250,250,225,225,,13,0.242,"['advanced_spells', 'rogue_train']",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justin_burton,1,3.5,0.55,0.4,0.42,0,0.8,0.7441710083878357,275,250,275,275,250,225,275,275,275,,10,0.395,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pamela_gibbs,1,3.5,0.95,0.4,0.5,0,0.9,0.8755311680153715,275,250,250,225,275,250,250,275,275,,23,0.462,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carol_bush,1,2.5,0.15,0.41333333333333333,0.38,1,0.7,0.548085331756765,250,225,250,225,250,200,225,0,200,,25,0.187,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexa_ewing,1,3.0,0.175,0.48666666666666664,0.15,1,0.8,0.647359864020988,275,275,275,200,275,275,275,200,200,,13,0.08800000000000001,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sherry_everett,1,3.0,0.075,0.4,0.16,1,0.75,0.5895318331301038,225,275,225,200,275,225,225,225,225,,26,0.573,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
martin_baker,1,3.0,0.925,0.74,0.63,0,1.0,0.9996243333456502,250,225,0,275,275,250,225,225,225,,21,0.634,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeffrey_davis,1,3.5,0.825,0.49333333333333335,0.56,0,0.8,0.7479276749313329,225,225,225,225,225,250,225,250,200,,10,0.539,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amy_miller,1,4.0,0.675,0.6333333333333333,0.64,0,1.0,0.9903250440330585,250,225,275,275,275,275,275,275,225,,146,0.889,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexis_phillips,3,2.5,0.175,0.4066666666666666,0.28,0,0.8,0.7623384941309782,250,275,250,275,0,225,275,225,250,,7,0.6409999999999999,[''],0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
carl_rollins,1,4.0,0.625,0.6133333333333334,0.32,0,0.85,0.843014447770018,250,225,250,275,275,275,275,250,225,,20,0.16899999999999998,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lisa_johnson,1,3.5,0.675,0.7466666666666667,0.38,0,0.8,0.7542093140696399,250,250,225,275,275,225,225,225,225,,23,0.368,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jessica_mack,1,3.5,0.425,0.6133333333333334,0.55,1,0.8,0.630731995713705,225,275,275,275,275,275,275,275,275,,24,0.212,[''],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
amber_bennett,1,3.5,0.675,0.44,0.5,0,0.9,0.906138762640259,250,250,250,250,225,250,250,250,275,,19,0.46,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heather_clark,2,3.5,0.65,0.35333333333333333,0.55,0,0.8,0.7521770190543053,225,250,225,225,225,275,250,225,200,,10,0.498,[''],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
shannon_ford,2,0.0,0.35,0.4666666666666666,0.44,0,0.35,0.2578982374459594,225,0,200,0,0,0,0,0,0,,8,0.005,[''],0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
joseph_obrien,2,2.5,0.0,0.0,0.32,1,0.0,-0.017570114178028996,250,275,225,200,275,200,200,0,225,,12,0.302,[''],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
karen_walker,1,4.5,0.975,0.88,0.8,0,1.15,1.1696596829619774,275,275,300,250,275,275,275,275,250,,22,0.7170000000000001,[''],0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
angela_vargas,1,3.5,0.95,0.7866666666666667,0.82,0,0.9,0.9045375605069651,250,275,275,275,250,275,275,275,250,,22,0.28800000000000003,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daniel_gonzalez,1,3.0,0.8,0.5066666666666666,0.4,0,0.85,0.8459089285494339,250,250,250,250,250,250,250,250,225,,1,0.0,[''],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
anthony_bird,1,3.0,0.55,0.5866666666666667,0.44,0,0.8,0.736965598788013,250,250,250,250,225,225,225,250,200,,11,0.209,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brianna_wong,3,3.5,0.925,0.7333333333333333,0.64,0,0.85,0.8033539026222764,250,275,275,275,250,275,250,250,225,,1,0.0,[''],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
shane_hodges,2,3.0,0.625,0.6666666666666667,0.6,0,0.8,0.7385052162238726,200,250,275,250,275,200,200,200,200,,9,0.303,[''],0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kevin_harper,1,3.0,0.75,0.7733333333333333,0.74,0,0.8,0.7733005702742981,250,275,225,275,250,225,0,250,200,,11,0.253,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
victoria_hernandez_md,1,3.0,0.65,0.44666666666666666,0.34,0,0.8,0.6423099188313687,0,250,275,225,225,225,225,275,225,,8,0.49,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
michael_liu,1,3.0,1.0,0.8,0.51,0,1.1,1.111462143886487,225,225,225,225,275,225,225,250,225,,15,0.168,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jennifer_cox,1,4.5,0.5,0.22666666666666668,0.52,0,0.8,0.6501927601029696,250,275,275,275,275,275,275,275,275,,144,0.541,[''],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
debra_nolan_dds,1,3.0,0.975,0.6733333333333333,0.58,0,0.95,0.9366231878702779,225,225,250,250,250,250,250,250,250,,15,0.419,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raymond_allen,1,3.5,0.625,0.8666666666666667,0.77,0,0.85,0.7933155969404722,250,250,275,275,250,225,275,225,225,,12,0.185,[''],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeremy_wood,1,3.5,0.6,0.6,0.49,0,0.8,0.7419539592801979,250,250,250,225,225,250,225,200,200,,17,0.445,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rachel_davis_dvm,1,2.5,0.35,0.32666666666666666,0.36,0,0.2,0.11803938957247906,225,225,200,275,275,225,200,0,275,,7,0.113,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kenneth_peterson,1,1.5,0.0,0.0,0.22,1,0.15,0.10430600204461198,225,250,225,0,225,200,0,225,200,,24,0.019,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
john_rogers,1,3.0,0.6,0.7066666666666667,0.56,0,0.9,0.8683873431129832,250,225,200,200,225,225,250,225,200,,7,0.337,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allison_franklin,3,3.5,0.75,0.38666666666666666,0.32,0,0.8,0.6440958750569657,250,250,250,250,250,225,225,250,250,,39,0.34,[''],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
kristina_wilcox,2,3.5,0.125,0.1733333333333333,0.24,0,0.6,0.5158765349985835,225,250,275,275,275,275,225,275,275,,0,0.0,[''],0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kenneth_allen,1,4.0,0.675,0.62,0.49,0,0.8,0.7764413898434516,250,275,250,250,275,250,275,275,225,,9,0.361,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gina_roberts,1,3.5,0.95,0.88,0.82,0,1.05,1.057082856051928,225,225,250,225,225,225,225,225,225,,98,0.6859999999999999,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
victoria_white,1,4.5,0.925,0.72,0.81,0,0.9,0.8666629715848205,275,275,275,275,275,275,275,275,275,,13,0.185,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
samuel_cooley,1,2.5,0.8,0.6666666666666667,0.56,0,0.75,0.6066523790168619,225,225,200,225,225,200,225,200,200,,4,0.31,[''],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
richard_higgins,1,3.5,0.65,0.52,0.55,0,0.75,0.5868221064429909,275,250,275,275,250,225,275,275,275,,4,0.105,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allen_bailey,1,3.5,0.275,0.54,0.42,0,0.8,0.7423850521622386,225,275,250,225,275,250,275,275,200,,92,0.076,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lindsay_arnold,3,3.0,0.25,0.3466666666666666,0.37,1,0.7,0.5810331448841591,275,275,225,275,200,225,200,225,200,,0,0.0,[''],0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
derek_taylor,3,3.0,1.0,0.66,0.53,0,0.8,0.7019854906452844,275,275,250,225,225,250,225,250,200,,9,0.618,[''],0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
deborah_baker,1,2.5,0.4,0.68,0.2,0,0.8,0.6497616672209289,225,200,200,275,225,225,0,275,225,,56,0.1,['rogue_train'],1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
katherine_benson,1,3.0,0.65,0.5333333333333333,0.22,0,0.85,0.8116678367759178,250,250,250,225,225,225,225,200,225,,9,0.456,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kristi_stevens,1,4.0,0.325,0.58,0.27,0,0.8,0.709683577824582,275,275,250,250,275,250,250,250,225,,11,0.419,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ashley_rogers,1,3.5,0.75,0.64,0.56,0,0.65,0.5404488292749017,250,250,225,250,250,225,225,225,200,,146,0.14,"['part_i', 'rogue_train', 'hungry_games_training', 'part_ii']",4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
john_stewart,1,3.5,0.925,0.6066666666666667,0.6,0,0.85,0.8112983285913116,200,250,275,275,275,275,250,225,225,,13,0.057,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mark_west,1,3.5,0.55,0.33333333333333337,0.31,0,0.8,0.7446021012698764,250,275,250,275,250,250,225,250,225,,20,0.584,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jerry_harris,1,3.5,0.8,0.0,0.46,1,0.8,0.6284533619086329,275,275,250,275,275,250,275,225,250,,37,0.248,[''],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mark_smith,1,4.0,0.775,0.5733333333333334,0.5,0,0.85,0.8348852677086797,225,250,250,275,250,275,275,275,275,,15,0.6859999999999999,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
meghan_johnson,1,3.5,0.425,0.5,0.46,0,0.85,0.8091428641811081,225,250,275,300,275,275,225,225,275,,28,0.005,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andrea_moss,1,3.0,0.975,0.66,0.59,0,0.85,0.80199903927872,225,250,225,225,250,250,225,250,225,,39,0.14,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hannah_anderson,1,3.5,0.675,0.5466666666666666,0.46,0,0.9,0.8939449925482515,225,250,275,225,250,225,250,250,225,,47,0.05,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mason_herrera,1,3.0,0.7,0.5,0.44,0,0.8,0.6442806291492689,250,225,225,275,225,275,225,225,275,,16,0.156,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
susan_barrett,1,3.5,0.8,0.6066666666666667,0.64,0,0.8,0.7646787126334847,250,275,250,250,250,275,225,250,225,,37,0.281,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erin_daniel,1,3.5,0.275,0.5266666666666666,0.35,0,0.7,0.5511029819310497,250,275,250,225,275,225,275,275,275,,57,0.13699999999999998,[''],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richard_hubbard,3,3.5,0.4,0.36666666666666664,0.31,1,0.8,0.6367672960622743,200,250,275,250,250,275,250,275,250,,11,0.17300000000000001,"['rogue_train', 'dna_using_data_directed_programming', 'facebook_stalker']",3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
nancy_payne,1,3.0,0.85,0.58,0.44,0,0.9,0.8812585448767689,200,225,225,225,225,225,225,225,225,,39,0.637,[''],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacob_jones,1,3.5,0.475,0.5533333333333333,0.54,1,0.8,0.7602446144182092,250,250,250,275,275,225,275,275,0,,45,0.42,[''],0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
